sim_id,SiSiSi_epsilon,SiSiSi_sigma,SiSiSi_a,SiSiSi_lambda,SiSiSi_gamma,SiSiSi_costheta0,SiSiSi_A,SiSiSi_B,SiSiSi_p,SiSiSi_q,SiSiSi_tol,reason
5000022.0,2.102657791262298,2.3726228983489386,1.6334139509280377,37.48321735551335,-0.15882879490706814,-0.3333333333333333,12.802539649207564,0.4969085446173886,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
5000023.0,2.16689119246979,0.9247871544037034,1.8459200258804855,38.12933125323173,-0.2772548651622886,-0.3333333333333333,11.305017600703867,0.8868312786859323,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
5000024.0,2.179279364141826,2.217627066183152,2.2610860774190074,35.124032946946464,2.571824808680499,-0.3333333333333333,-1.417372502131573,0.9298645354074001,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
5000025.0,2.091680079238296,1.0150706202187152,2.414873905228196,10.372907826659738,0.7211564659821377,-0.3333333333333333,-1.1397621994829352,0.8755595117883961,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
5000026.0,2.2117285958976165,2.4631383437354906,1.1403880760446266,31.25864142327799,0.6367403842381762,-0.3333333333333333,16.498474088906118,-0.017405450597689165,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
5000027.0,2.2456879166544006,2.2321923195962556,1.6403711731754154,31.357853243723966,-0.23105636842513028,-0.3333333333333333,15.53594776631028,0.7942925961613841,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
5000028.0,2.140733327896247,2.413355818617677,1.2407596577739692,28.43906939109127,-0.4652530755405274,-0.3333333333333333,19.509073684845383,0.3730994960761219,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
5000029.0,2.15208786846399,1.9780847298933035,1.9627532332972546,32.28003536984227,-0.21290335291356277,-0.3333333333333333,3.395566859083675,0.7057695179428687,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
5000030.0,2.1893232390929467,1.493229256395729,1.7691579760928602,36.07430983684347,-0.06989348225936731,-0.3333333333333333,12.365536309780717,0.7102836968443036,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
5000031.0,2.303855165238009,3.342278311045598,1.1593246793711822,30.546476773605175,1.6677423839872259,-0.3333333333333333,17.387596662573483,-0.07316255306957353,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
5000032.0,1.9935895881660746,2.309671366859401,1.899178105774791,20.030893342087076,1.246500553105854,-0.3333333333333333,-1.055725084965852,0.5739894706616423,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
5000033.0,2.220773669179692,1.2487668579501205,1.905127258822232,40.70415058866942,-0.11145465976930924,-0.3333333333333333,7.497549094231788,0.8007714931446568,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
5000034.0,2.1987047468928096,2.958342967947945,1.2688589951768021,22.307574871818023,1.6982074980299915,-0.3333333333333333,10.139715299729744,0.15182184124694217,3.5,0.5,0.0,PypospackTaskManagerError: simulation time exceeded
5000035.0,2.0663617356777872,1.245754455907422,1.9565335150483616,21.424633215683546,-0.3427281926679905,-0.3333333333333333,13.861711463893595,1.1596079569438071,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
5000036.0,2.1195320835088776,1.4930436750227771,2.2129152190405263,36.87191131167957,1.9437712020651872,-0.3333333333333333,-0.8345907328958875,0.7940775638207397,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
5000037.0,2.204920385799633,2.5868789151248146,1.4071781185117473,16.272268750903816,1.3647288525097772,-0.3333333333333333,11.155107002977335,0.24173651618503755,3.5,0.5,0.0,PypospackTaskManagerError: simulation time exceeded
5000038.0,2.1418978520419194,1.6941527240399967,2.3586747106095185,36.57366390498665,2.3389426845230745,-0.3333333333333333,-0.48480062882163644,1.03916032483919,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
5000039.0,2.0930777500800946,1.645747394459752,1.6002964298577347,20.761021572636647,-0.6787945614223516,-0.3333333333333333,11.399265549053053,0.5029618560540682,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
5000040.0,2.2485050048354798,3.346064725409373,0.9809920159589341,28.71881495797126,1.3115670780790907,-0.3333333333333333,13.690577126155366,-0.23968232887213148,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
5000041.0,2.0778673627950495,2.222015642843593,1.694727085828685,1.6251483399520161,-0.33628696840585526,-0.3333333333333333,10.19567483978671,0.5599354467299668,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
5000042.0,2.1799900273588078,1.851700344351757,2.1577946220080118,31.048991030506798,1.4700961398764887,-0.3333333333333333,-1.4743576260616766,0.5925196132976283,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
5000043.0,2.1322445533137495,2.308249293096944,1.9411670029069068,24.406001127729184,2.8281120508465483,-0.3333333333333333,8.440297503004297,0.9348212114723294,3.5,0.5,0.0,PypospackTaskManagerError: simulation time exceeded
5000044.0,2.0397318246088765,2.559867459714531,1.5741120288142834,7.717665273937836,-0.04900494822597595,-0.3333333333333333,8.808516673546224,0.4318299538591808,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
5000045.0,2.1119536569710893,1.6811185525817123,2.016329903759395,35.195717820761836,0.05789569431339481,-0.3333333333333333,-0.3956658065034997,0.25440001659007627,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
5000046.0,2.1353413698167185,3.1640177601810953,1.1038228558292633,16.303851175308537,1.2441906621969427,-0.3333333333333333,12.744222304319237,-0.02252875005276128,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
5000047.0,2.185248489040679,2.410325812516059,1.5184939847385395,29.75010877712684,-0.045376252638302805,-0.3333333333333333,16.774535136456475,0.7322896437756864,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
5000048.0,2.1012476346407674,2.1743167862383945,1.944180222234337,28.925584144624448,2.6297284749715115,-0.3333333333333333,8.174631203733172,0.7728312984197385,3.5,0.5,0.0,PypospackTaskManagerError: simulation time exceeded
5000049.0,2.209696911497431,2.698882951158325,1.2969646415908584,22.61295109453262,1.407597278036294,-0.3333333333333333,14.78240785218255,0.14987979515088368,3.5,0.5,0.0,PypospackTaskManagerError: simulation time exceeded
5000050.0,2.155066005177954,1.5604988507414024,2.469165826662136,19.494062770461433,0.7314841586047565,-0.3333333333333333,-1.284125252265861,1.0959810916227979,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
5000051.0,2.2464136040895477,3.440634826253726,1.2156331136240748,18.000658690559614,1.6580156696716783,-0.3333333333333333,14.682468889683403,0.09512321071660179,3.5,0.5,0.0,PypospackTaskManagerError: simulation time exceeded
5000052.0,2.0131699237034044,2.0992520101170973,1.5969174906168015,39.81702552879497,-0.14045245347473667,-0.3333333333333333,19.710502085034967,0.7941393427580199,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
5000053.0,2.213945131080791,0.815108289336111,1.9097907896213435,11.710710853785548,-0.46751832452258335,-0.3333333333333333,12.006779000084986,0.991645789145911,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
5000054.0,2.0473738410307813,2.1247921770841733,1.6397152497493928,23.8935458984754,-0.07774913444243658,-0.3333333333333333,8.532157404786716,0.4945232969640161,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
5000055.0,2.072786353072415,1.6815766408476842,2.30033899947974,35.88442241330861,1.0151831395073558,-0.3333333333333333,-0.6371869231717797,0.7972512935290491,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
5000056.0,2.0496368410378136,1.8080012933557479,1.905083386137415,31.867392961290033,-0.08795605659152328,-0.3333333333333333,6.3032242876943245,0.5324830608194198,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
5000057.0,2.10416511090462,2.490603135306158,1.6586355663535948,35.94291071605248,-0.34715953701951086,-0.3333333333333333,15.287868344234685,0.8210590052012696,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
5000058.0,2.1594810054420526,2.1338480270838405,1.5488619759606574,9.615194577897945,-0.08750616449088505,-0.3333333333333333,17.848518435005513,0.8552759049504806,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
5000059.0,2.1804163864679915,3.1781695604508555,1.1035533604302286,28.76848378097443,2.6302675856547113,-0.3333333333333333,15.94540150002686,-0.15705483038544354,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
5000060.0,2.1962615045675,3.128515006004794,1.1923873863776335,18.972937476504857,1.8416816808959073,-0.3333333333333333,11.435166321286106,-0.11189779353806417,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
5000061.0,2.106155429958971,1.4284236536879593,1.94809383155885,17.17351749723095,2.1692096274243178,-0.3333333333333333,17.982165620956216,0.5826060681582339,3.5,0.5,0.0,PypospackTaskManagerError: simulation time exceeded
5000062.0,2.2236784982731637,3.2406104660276256,1.1891131875369703,32.26050606539377,2.9701732987329743,-0.3333333333333333,11.867922956449815,-0.05461014979631945,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
5000063.0,2.126418431339426,2.6054925134393923,1.2284919552860067,19.168925338342547,2.022681680697173,-0.3333333333333333,14.470497626294483,0.0713924777969544,3.5,0.5,0.0,PypospackTaskManagerError: simulation time exceeded
5000064.0,2.179643019547186,2.851224875540731,1.3344194959308968,20.062619329302102,1.8876872331020274,-0.3333333333333333,7.287433868204701,-0.07919233148951654,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
5000065.0,2.1924313375634137,1.8186660974580742,2.1943032079529514,19.069639102256073,0.47299293519381513,-0.3333333333333333,-2.078416540408239,0.8863863340817006,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
5000066.0,2.175753031059893,1.5317816833704159,1.7843384785675471,20.608413040310126,-0.08135152712900429,-0.3333333333333333,10.610436462433002,0.8613768289235328,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
5000067.0,2.101351722987802,1.4929375040597543,2.5457532078308485,28.448970021776507,0.9285307478245478,-0.3333333333333333,-0.16521305897258554,1.0855496900133874,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
5000068.0,2.0967974955768467,1.527405772579658,1.7332227571368948,24.73348963791046,-0.013294019405833413,-0.3333333333333333,12.16442921722251,0.9445341383574878,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
5000069.0,2.3119829349325807,2.5173451485148512,1.1647342747246214,33.43299449588442,-0.34011177670814563,-0.3333333333333333,18.453733375957594,0.3217609170322677,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
5000070.0,2.2580724318218164,1.8847109572674752,1.5257196873555026,37.78212480264685,-0.05796928572954019,-0.3333333333333333,18.00391065712533,0.7415056960994661,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
5000071.0,2.1899766120450175,2.5981547176464637,1.6438251992220771,24.443698128643724,1.899359893074086,-0.3333333333333333,7.458119770633529,0.41356776580944243,3.5,0.5,0.0,PypospackTaskManagerError: simulation time exceeded
5000072.0,2.109704101961294,1.5867866384509286,2.1470657987802824,23.57955044156527,1.5217778575626684,-0.3333333333333333,-2.3718891893287717,0.7712589151373073,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
5000073.0,2.097117895795376,1.9118165231452136,1.572713416067597,18.516930861382146,-0.7075485604806834,-0.3333333333333333,16.73462379291285,0.8317701834371115,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
5000074.0,2.212971687974406,2.160222326000481,1.8342239586810194,35.73862044784036,-0.045177761694098706,-0.3333333333333333,7.619438690809815,0.7346205109265069,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
5000075.0,2.153504068659435,3.4180433766325993,1.0719907436034035,24.259925005897504,1.295588387947809,-0.3333333333333333,15.709263431151033,-0.09415992280028129,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
5000076.0,2.1099603492510357,2.017807430852196,2.152608181213,24.61784420731208,2.5107564578468793,-0.3333333333333333,6.481879899793348,1.1166105489108484,3.5,0.5,0.0,PypospackTaskManagerError: simulation time exceeded
5000077.0,2.039716978116174,3.0646331205488093,1.3063216916169529,22.412165981514995,1.125763547356041,-0.3333333333333333,3.4567748199480253,-0.13216242870707462,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
5000078.0,2.157104554025587,1.8937424194575738,1.7527939774470092,29.362394186945217,-0.1490415653528634,-0.3333333333333333,11.067648350029069,0.9713351286962302,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
5000079.0,2.1678005979666333,2.273435187858557,1.5407784972268421,16.375401044056883,-0.32361725003340513,-0.3333333333333333,9.149623462082074,0.44983363251987185,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
5000080.0,2.042070266781061,2.0291830448845887,1.6845952972532625,19.66428792774716,-0.16395977907991854,-0.3333333333333333,12.422186893769696,0.7945430700110957,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
5000081.0,2.201983872792209,2.268341808501712,1.564800262911062,14.297261514528168,-0.12465474974563118,-0.3333333333333333,15.728567994945196,0.7478926937587056,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
5000082.0,2.1190991424412915,2.015934888656899,1.7587834779751779,39.83080281696691,-0.12407781524443201,-0.3333333333333333,5.827386106152037,0.549188046617108,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
5000083.0,2.181241695071193,3.3668307231744596,0.9626952901227489,25.382330896595253,1.2561806534341866,-0.3333333333333333,17.557219314845497,-0.08822566986333463,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
5000084.0,2.2749207977970483,1.6866622328086471,2.180682815752289,29.945254003897464,2.9103671947527157,-0.3333333333333333,-4.164968357969543,0.6569257131182078,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
5000085.0,2.161894176657658,2.8825550911602242,1.2046428294174465,26.682921719919747,0.6776580195516508,-0.3333333333333333,10.747026517284043,-0.03536425299316742,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
5000086.0,2.122845574000619,2.0226132900564844,1.7526952313292394,42.96821918789817,-0.09388076974928294,-0.3333333333333333,8.989565655078675,0.6431536161861933,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
5000087.0,2.2815521084481216,1.503817326016313,1.5615841671172626,8.4907129136483,-0.28741878500799156,-0.3333333333333333,17.945226440749796,0.5274679269469387,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
5000088.0,2.0339024856003722,2.1788171995038734,1.8330988590529413,51.7778919465975,2.574294851225207,-0.3333333333333333,-0.7061439491211319,0.44000737943858026,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
5000089.0,2.17419914571745,2.2685472918054517,2.112103366114928,30.303285093743987,1.099477188299574,-0.3333333333333333,-0.12004118747136161,0.6548207739800069,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
5000090.0,2.13621585968647,1.9427400226176237,1.6793798618524867,33.41348724981818,-0.16462694295643554,-0.3333333333333333,13.839275258703399,0.6952716062031161,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
5000091.0,2.112455456122526,2.397586108857129,1.5678385338478664,17.71633038518045,-0.27367003043577665,-0.3333333333333333,16.776083645111065,0.6820898885651981,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
5000092.0,2.231310008418144,4.004357931300603,0.8267067963985737,34.27440819604336,1.4632229198476707,-0.3333333333333333,18.041946980067035,-0.21399514923737895,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
5000093.0,2.162498640821926,1.6742263732012073,2.1070615153827514,22.68386452634136,-0.36422131986008843,-0.3333333333333333,4.448785796954844,0.9869251284096812,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
5000094.0,2.176208218542298,2.713437007394816,1.4084972550974668,18.572838200155648,1.4693347598450135,-0.3333333333333333,11.841764681744326,0.22133064302313205,3.5,0.5,0.0,PypospackTaskManagerError: simulation time exceeded
5000095.0,2.155452945792996,1.001027468942067,2.3840192557540827,5.463959814186296,1.7083571690582489,-0.3333333333333333,-0.027134616779109777,1.448451541474476,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
5000096.0,2.219631430425863,2.644727263163828,1.1164131683819365,19.562762628684716,1.6543030099233367,-0.3333333333333333,19.131590156585684,0.04583833605048415,3.5,0.5,0.0,PypospackTaskManagerError: simulation time exceeded
5000097.0,2.0881008973129394,2.8402494880510254,1.0962208484233087,25.981286459142304,0.5969201233961993,-0.3333333333333333,13.92906256811444,-0.0865303484674187,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
5000098.0,2.1260286933984625,2.0745588759610656,2.0457552246196324,37.87192481443009,1.4498473635689246,-0.3333333333333333,-0.21667943082326513,0.7065667782300639,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
5000099.0,2.075360546564558,1.883993495130535,1.7872251155624022,29.588942713543,-0.532719988686338,-0.3333333333333333,15.718167492258049,0.8560152845606832,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
5000100.0,2.2385611218989028,2.517637825877964,1.6854902219495447,31.847283576965033,-0.03534311159450321,-0.3333333333333333,6.1261041718281355,0.25503254802573483,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
