sim_id,SiSiSi_epsilon,SiSiSi_sigma,SiSiSi_a,SiSiSi_lambda,SiSiSi_gamma,SiSiSi_costheta0,SiSiSi_A,SiSiSi_B,SiSiSi_p,SiSiSi_q,SiSiSi_tol,reason
4000020.0,2.1409950547890837,2.3986679790761367,2.1489712223040756,30.905141657322428,1.2653989527119822,-0.3333333333333333,-1.6043297720162712,0.7295541840651393,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
4000021.0,2.237163997420392,2.3232502223001776,2.0355908245111953,33.680948816306675,1.0792042235877275,-0.3333333333333333,-1.546941271817876,0.3875807928595752,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
4000022.0,2.2269659551187715,2.6420514096325127,1.9340894714129153,24.88559411486341,2.305404948627071,-0.3333333333333333,-0.5977896936392799,0.7181636740862599,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
4000023.0,2.190819225142599,2.6907304099057208,1.8328763987988796,21.268337595224498,-0.15251122556864705,-0.3333333333333333,14.080461340894317,1.4851738245223003,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
4000024.0,2.1499037784820603,1.7823111322364442,2.0209957323729784,42.81875489068653,1.018021992089357,-0.3333333333333333,-0.44135749240015887,0.6117046095905458,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
4000025.0,2.3173889955230496,1.9195093215399004,1.5697429199769894,29.537485165123847,-0.5623031700713315,-0.3333333333333333,16.320199948270083,1.0031161761575396,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
4000026.0,2.1652718622432383,2.086113217194801,2.0787212647787587,29.833064380147484,1.6574939796311539,-0.3333333333333333,-2.4182248874455334,0.9900557926254262,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
4000027.0,2.1393040224986453,2.054493843322366,1.7141535637892236,34.648850853355036,-0.2659502120637488,-0.3333333333333333,9.841293579313502,0.369329922013845,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
4000028.0,2.0344641070297134,2.2364511715080226,1.996819449751829,-2.3861569736852006,2.8619746276288236,-0.3333333333333333,1.1819276644287369,0.9622257105199116,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
4000029.0,1.9754341257119887,4.007067149138387,1.2376547607412114,27.724810978212822,1.4586590086065798,-0.3333333333333333,20.238026593919816,-0.0031357097825905345,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
4000030.0,2.087060519318977,1.1868100738927512,2.2363449950789933,28.335546628220452,1.41205311655187,-0.3333333333333333,-2.4334607131629786,0.9898588120918215,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
4000031.0,2.058907519966278,2.532495435639143,2.034805460502169,19.746295506288938,2.6017857276374903,-0.3333333333333333,1.675760901877787,0.8141246804286031,4.0,0.0,0.0,PypospackTaskManagerError: simulation time exceeded
4000032.0,2.0805271851192026,1.8023090857013306,1.7691784514882138,38.603958083811364,2.0058717020606043,-0.3333333333333333,-0.8711744687901959,0.35578327183789615,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
4000033.0,2.1692280542798654,1.917692618968581,2.0751690038877326,17.82105997164938,2.379323156360954,-0.3333333333333333,-0.3372697975869432,0.6140758618713439,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
4000034.0,2.1327056941206886,1.037606803600772,2.3613990858071787,13.45236703391599,0.917500345248665,-0.3333333333333333,-4.224596218617805,0.9511347278172766,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
4000035.0,2.0676687696825455,1.7154100667177277,1.936058832831145,21.731064280206326,0.8085321059572057,-0.3333333333333333,-0.053074630369191134,0.5245547803134496,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
4000036.0,2.097616591694428,1.866951891449112,1.5092196836363108,32.52629755884596,-0.29833197862343264,-0.3333333333333333,24.03698615750869,0.9740666999137493,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
4000037.0,2.1589677781380234,1.988170173760714,1.915834147449847,30.47633794145564,1.3121706888761462,-0.3333333333333333,-0.743033032667757,0.5612351264468726,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
4000038.0,2.1578905291444475,2.864179319320901,1.8903253806778841,30.664058899076004,2.1060642506191254,-0.3333333333333333,-1.546861713133234,0.4510132270274864,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
4000039.0,2.1214300608043644,2.4617168105926712,1.3690256324473384,42.64946072167423,-0.08661928649158201,-0.3333333333333333,16.909513274414067,0.29835575048522844,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
4000040.0,2.0496572806895754,2.5346776939802647,1.5143803688924677,48.49136263660015,-0.05956733918480539,-0.3333333333333333,11.317427139367929,0.21331894597198847,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
4000041.0,2.102487826742174,1.630419268219724,2.0177844749726184,28.059029092974576,1.592642660450827,-0.3333333333333333,-0.7109139326774372,0.5462551069319407,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
4000042.0,2.144854499194102,1.6058856780286803,2.027037782330439,15.084281670545039,1.213954070601898,-0.3333333333333333,-1.1086383682693244,0.7976285511246388,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
4000043.0,2.170058055565993,1.9832909936410221,1.8595411474531276,26.90817966526361,-0.4805813695722544,-0.3333333333333333,7.592024980358772,0.923658913240639,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
4000044.0,2.1294804513802656,2.1053153019873583,1.931054844710226,17.61771648564266,1.5438541900377238,-0.3333333333333333,-4.460734284048523,0.17038256382478195,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
4000045.0,2.1752497918144926,1.2384448760282978,2.110168125388596,24.959165209966464,0.7708933283699118,-0.3333333333333333,-0.8480686908188311,0.9385989231642897,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
4000046.0,2.2064237402727556,1.988349427163487,1.5484527820349105,23.874888718774105,-0.3550756051947217,-0.3333333333333333,18.91835504294045,0.8264024541245062,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
4000047.0,2.1338386657298445,2.247421545599973,1.5612581527525822,26.322346652752234,-0.17390916349898522,-0.3333333333333333,18.62577641588303,1.1174503031144525,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
4000048.0,2.1450782646457567,2.5177452274023353,1.995870218442081,33.850787510439076,1.8211345713126974,-0.3333333333333333,-0.4411404010263382,0.7463534594542127,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
4000049.0,2.149130186919212,2.0813256005846905,2.0893611600952386,30.951689212832758,-0.15999262834053485,-0.3333333333333333,0.14442384901243877,0.4767322550022195,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
4000050.0,2.0828758685006266,2.8965960484206157,1.6190490999381673,19.77299058043375,1.5964609175319808,-0.3333333333333333,9.503683088260383,0.3894785931524125,4.0,0.0,0.0,PypospackTaskManagerError: simulation time exceeded
4000051.0,2.1118012754095825,2.6619142979568626,1.6521331851147738,17.220602150193752,2.234846292132428,-0.3333333333333333,8.346846143611486,0.40890579884782385,4.0,0.0,0.0,PypospackTaskManagerError: simulation time exceeded
4000052.0,2.183366734292666,2.1197929746100015,2.0267193334462377,18.567476497491356,1.4975989210316878,-0.3333333333333333,-0.6090024114486265,0.5508721241656984,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
4000053.0,2.083683483514169,1.752047172580128,2.03809315463744,5.831468556800125,1.2844935905331172,-0.3333333333333333,-1.9905530399459401,0.5126943629960076,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
4000054.0,2.041636330699872,1.8877386137323064,1.5565331419222685,-0.4125880759346092,1.1570958136219955,-0.3333333333333333,20.12547579973422,1.0027192449913134,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
4000055.0,2.0343037446709196,3.080440877358261,1.5996274894657725,13.582130362874004,1.7190492468612157,-0.3333333333333333,9.569111347351475,0.31168868461968113,4.0,0.0,0.0,PypospackTaskManagerError: simulation time exceeded
4000056.0,2.1324607465215912,1.6150955193424203,2.1185102764223482,38.923141498376715,1.7420006404460082,-0.3333333333333333,-4.402556382124409,0.8345940612599703,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
4000057.0,2.27473622074183,2.9069397594563755,1.996539266839774,21.907797394406394,1.1467626733620155,-0.3333333333333333,-0.44805297761917817,0.4918064455155533,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
4000058.0,2.0345000079937487,1.3396662209389936,2.4556854525799725,25.527872408559332,2.486453382121386,-0.3333333333333333,-1.755286649474419,1.2392217764821902,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
4000059.0,2.122482340649907,1.9468084325726671,2.208638639113942,25.24824108567011,0.4491068311350491,-0.3333333333333333,-1.6427550826692228,0.764550648439617,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
4000060.0,2.2845917223538046,2.177208334182261,1.7460043083532613,23.233539502607325,-0.14470418383629263,-0.3333333333333333,12.185209721348393,0.9870784384921137,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
4000061.0,2.1369903772475536,1.1612446113641677,1.9335883102190428,26.860845815742284,-0.1464271033117967,-0.3333333333333333,6.970767013856954,0.8024773067105805,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
4000062.0,2.2234836956660486,1.969336739290147,1.6557676444774982,30.576994292298608,-0.050643197588690014,-0.3333333333333333,10.171565305159458,0.6947868594330403,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
4000063.0,2.1389357343192885,1.785804524770676,2.256388779880862,27.085982277356944,1.2904551870695733,-0.3333333333333333,-1.311120653105264,0.8380300509632206,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
4000064.0,2.135875183870568,1.677339474593293,2.1475615606883953,20.177617581772438,0.6632412594813519,-0.3333333333333333,-0.11818264445176929,1.1295194033374891,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
4000065.0,2.0906098451838675,2.820085599530102,1.780487357314712,23.540357193725523,1.5564946078980602,-0.3333333333333333,7.646897393845899,0.557414823375265,4.0,0.0,0.0,PypospackTaskManagerError: simulation time exceeded
4000066.0,2.202885256689281,1.9792882383256365,2.0905763827513546,31.881982442625695,2.6216455291655105,-0.3333333333333333,-1.0755918325903018,0.948658974196645,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
4000067.0,2.128174517469487,2.225816070969841,2.044158394913104,30.92360995149267,0.5473556262819917,-0.3333333333333333,-0.4406740259141255,0.8650619817594981,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
4000068.0,2.1041920186853447,3.7757476587922816,1.3446750957137745,38.209083394650676,2.19290446682953,-0.3333333333333333,15.122570234800571,0.12472385429584695,4.0,0.0,0.0,PypospackTaskManagerError: simulation time exceeded
4000069.0,2.0570230745483338,2.251756726920691,1.9304190438386615,12.481174614661834,1.7118086870432134,-0.3333333333333333,12.260131156166652,0.8407197122872487,4.0,0.0,0.0,PypospackTaskManagerError: simulation time exceeded
4000070.0,2.269663671832069,2.057608699078667,2.0014595866196614,19.97883070472995,0.9208290098335701,-0.3333333333333333,-0.1431671743815972,0.5570114522888749,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
4000071.0,2.222336340269894,1.7801944123687778,2.2705276075532304,24.031218023921248,1.4399343541133631,-0.3333333333333333,-2.911093647941783,1.1751727369496068,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
4000072.0,2.131965991556986,2.378965100129767,2.083540051645627,19.65673641609415,2.374741411594951,-0.3333333333333333,2.777394631758744,1.1137155492904458,4.0,0.0,0.0,PypospackTaskManagerError: simulation time exceeded
4000073.0,2.248058327599123,1.9283336572838814,2.0448783221343825,25.97208270252355,0.9943660742640817,-0.3333333333333333,-3.3136714541919545,0.6528983678434436,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
4000074.0,2.085381952295968,1.2609053361031513,2.2842665605317687,33.37818439677,1.4710458297806444,-0.3333333333333333,-1.6373652594831984,0.7619533119395379,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
4000075.0,2.152990580094625,2.1943663844140526,1.6598991319852168,33.21911281806253,-0.03450619475538179,-0.3333333333333333,14.106949867286538,0.8204397006717902,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
4000076.0,2.1142260470584255,2.001098319020833,1.741766203049179,37.830475996334776,-0.2630269768744462,-0.3333333333333333,6.608118713956589,0.7460319649815902,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
4000077.0,2.1318678044444264,2.159693727369176,1.9491659290114534,22.497135004704226,2.1405537151324903,-0.3333333333333333,-1.9751935995126306,0.27725530206807025,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
4000078.0,2.007230690288029,1.9086435057050726,1.9157884245073253,26.85432680595971,1.0943072293097433,-0.3333333333333333,-0.35934144455790396,0.49510212866364023,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
4000079.0,2.0956885541274892,2.3110290255041996,1.50916185798991,35.916297794827656,-0.2290735730903507,-0.3333333333333333,16.92603760169776,0.5840557359268486,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
4000080.0,2.1794338154284927,1.9784091037710274,1.8633175084292208,27.352083939772307,1.761936692799201,-0.3333333333333333,-0.1309562062510654,0.9252063838575602,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
4000081.0,2.1190359506462357,1.808150420623739,2.081076747439796,30.336469677259455,1.2660136426077995,-0.3333333333333333,-2.2186199488072633,0.8628126665800699,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
4000082.0,2.0793448400137238,1.3726932047179525,2.0566496657491236,22.834914903543805,1.0409120382836212,-0.3333333333333333,-0.7818783874759347,0.565718074632863,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
4000083.0,2.106681257989287,2.435940803110327,1.7824264774424485,25.680081324287652,2.265056610352039,-0.3333333333333333,6.155122168050506,0.5663612733458954,4.0,0.0,0.0,PypospackTaskManagerError: simulation time exceeded
4000084.0,2.20555849358389,1.5554230314159887,1.8511723635729769,25.754590528844652,1.0288978855592958,-0.3333333333333333,-0.306001359503834,0.31430633307978517,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
4000085.0,2.140263196629322,1.4883386205490963,1.7850958650966156,41.64371536135222,-0.14406096814608466,-0.3333333333333333,13.456488221267316,0.8787422282674769,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
4000086.0,2.115830108773631,1.5446364990165833,1.2591953984238797,17.910041600462943,0.8268256131176914,-0.3333333333333333,10.320730676848292,-0.009378152769390968,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
4000087.0,2.1308990561303918,1.4950198870201628,2.1142322130162214,25.123395910110453,0.6531312956902576,-0.3333333333333333,-1.0311368524197935,0.9082780979866598,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
4000088.0,2.1480790756852377,2.5719218757406246,1.53543302670122,34.68220900147983,-0.8366282279004056,-0.3333333333333333,21.918934006350106,0.7155321584228751,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
4000089.0,2.0370125887705153,1.9622321313730389,2.068864044934012,27.953556301386662,0.9096781565348928,-0.3333333333333333,-1.453121299482727,0.5412063432146801,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
4000090.0,2.1242626028906386,1.2679585460210796,1.9186234382980498,28.931847658289975,-0.14183636063222116,-0.3333333333333333,7.548634601903064,0.5496997662165121,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
4000091.0,2.235269810617183,3.004729307748347,1.832256854609738,24.74782902574953,1.5104571897602812,-0.3333333333333333,-0.014652250855250237,0.17340977701641053,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
4000092.0,2.0933109953633684,2.525107374717056,1.9668281220158028,20.97717882331519,0.7599543642347768,-0.3333333333333333,-2.137489688181864,0.7168159382275698,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
4000093.0,2.129102195232801,2.1420699291529752,2.2286114590289654,33.962237850460944,1.3520881951034291,-0.3333333333333333,-0.24513102739855963,1.5730396932533928,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
4000094.0,2.2044687439277513,3.8122379945037936,1.7271629582522197,14.330307851260862,1.9461460920860385,-0.3333333333333333,4.680415272039655,0.35925708641070697,4.0,0.0,0.0,PypospackTaskManagerError: simulation time exceeded
4000095.0,2.1871024606398923,2.7251672382867453,1.2882661952973773,23.11457334401003,1.685622256667068,-0.3333333333333333,12.478092819633336,-0.03266739208245606,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
4000096.0,2.1768942592625513,2.1996501613393145,1.5439526175898781,20.01411774567711,-0.010341474626715419,-0.3333333333333333,20.324874556006915,1.1823917933920516,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
4000097.0,2.1455479449201835,2.1194303798363383,1.5577666466798663,20.19194366561326,-0.07557362204096357,-0.3333333333333333,26.337639340137397,1.267736796034924,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
