/home/sullberg/repos/pypospack/examples/Ni__eam__born_exp_fs/pareto_optimization_3.5NN
c2a-s20.ufhpc
Fri Feb 22 14:54:47 EST 2019
PYTHONPATH=/home/sullberg/repos/pypospack:
PYTHON_BIN=/home/sullberg/anaconda3/bin/python
python=/home/sullberg/anaconda3/bin/python
PATH=/apps/mpi/intel/2018.1.163/openmpi/3.1.2/bin:/apps/compilers/gcc/5.2.0/bin:/apps/compilers/intel/2018/1.163/compilers_and_libraries/linux/bin/intel64:/apps/compilers/intel/2018/1.163/debugger/gdb/intel64/bin:/home/sullberg/anaconda3/bin:/opt/slurm/bin:/usr/lib64/qt-3.3/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/bin:/opt/dell/srvadmin/bin:/home/sullberg/bin
start_time:Fri Feb 22 14:54:49 EST 2019
--------------------------------------------------------------------------------
                         MPI COMMUNICATION INFORMATION                          
--------------------------------------------------------------------------------
mpi_size=64
--------------------------------------------------------------------------------
                             GENERATED RANDOM SEEDS                             
--------------------------------------------------------------------------------

rv_seed=72837206

  rank     iter      seed   
rank30:21280 samples completed in 2197.0481s. Avg_time = 0.1032. n_errors = 6
rank30:21600 samples completed in 2229.4245s. Avg_time = 0.1032. n_errors = 6
rank30:21920 samples completed in 2260.9738s. Avg_time = 0.1031. n_errors = 6
rank30:22240 samples completed in 2292.1459s. Avg_time = 0.1031. n_errors = 6
rank30:22560 samples completed in 2322.0386s. Avg_time = 0.1029. n_errors = 7
rank30:22880 samples completed in 2355.8999s. Avg_time = 0.1030. n_errors = 7
rank30:23200 samples completed in 2388.3060s. Avg_time = 0.1029. n_errors = 7
rank30:23520 samples completed in 2419.0946s. Avg_time = 0.1029. n_errors = 7
rank30:23840 samples completed in 2451.5597s. Avg_time = 0.1028. n_errors = 7
determining kde bandwidth...
[]
rank50:180 samples completed in 36.5056s. Avg_time = 0.2028. n_errors = 0
rank50:500 samples completed in 90.2218s. Avg_time = 0.1804. n_errors = 0
rank50:820 samples completed in 144.4637s. Avg_time = 0.1762. n_errors = 0
rank50:1140 samples completed in 198.8116s. Avg_time = 0.1744. n_errors = 0
rank50:1460 samples completed in 254.8135s. Avg_time = 0.1745. n_errors = 0
rank50:1780 samples completed in 308.8077s. Avg_time = 0.1735. n_errors = 0
rank50:2100 samples completed in 364.9818s. Avg_time = 0.1738. n_errors = 0
rank50:2420 samples completed in 421.4715s. Avg_time = 0.1742. n_errors = 0
rank50:2740 samples completed in 474.1918s. Avg_time = 0.1731. n_errors = 0
rank50:3060 samples completed in 530.3452s. Avg_time = 0.1733. n_errors = 0
rank50:3380 samples completed in 584.4607s. Avg_time = 0.1729. n_errors = 0
rank50:3700 samples completed in 641.0650s. Avg_time = 0.1733. n_errors = 0
rank50:4020 samples completed in 693.8575s. Avg_time = 0.1726. n_errors = 0
rank50:4340 samples completed in 748.1489s. Avg_time = 0.1724. n_errors = 0
rank50:4660 samples completed in 800.9998s. Avg_time = 0.1719. n_errors = 0
rank50:4980 samples completed in 853.8037s. Avg_time = 0.1714. n_errors = 0
rank50:5300 samples completed in 906.8232s. Avg_time = 0.1711. n_errors = 0
rank50:5620 samples completed in 960.1074s. Avg_time = 0.1708. n_errors = 0
rank50:5940 samples completed in 1011.6415s. Avg_time = 0.1703. n_errors = 0
rank50:6260 samples completed in 1064.2852s. Avg_time = 0.1700. n_errors = 0
rank50:6580 samples completed in 1118.2241s. Avg_time = 0.1699. n_errors = 0
rank50:6900 samples completed in 1171.9107s. Avg_time = 0.1698. n_errors = 0
rank50:7220 samples completed in 1224.2293s. Avg_time = 0.1696. n_errors = 0
rank50:7540 samples completed in 1277.8091s. Avg_time = 0.1695. n_errors = 0
rank50:7860 samples completed in 1330.8490s. Avg_time = 0.1693. n_errors = 0
rank50:8180 samples completed in 1383.0175s. Avg_time = 0.1691. n_errors = 0
rank50:8500 samples completed in 1435.9856s. Avg_time = 0.1689. n_errors = 1
rank50:8820 samples completed in 1487.6411s. Avg_time = 0.1687. n_errors = 1
rank50:9140 samples completed in 1540.5938s. Avg_time = 0.1686. n_errors = 1
rank50:9460 samples completed in 1595.5417s. Avg_time = 0.1687. n_errors = 1
rank50:9780 samples completed in 1650.1508s. Avg_time = 0.1687. n_errors = 1
rank50:10100 samples completed in 1703.6927s. Avg_time = 0.1687. n_errors = 1
rank50:10420 samples completed in 1757.9890s. Avg_time = 0.1687. n_errors = 1
rank50:10740 samples completed in 1810.9419s. Avg_time = 0.1686. n_errors = 1
rank50:11060 samples completed in 1865.9907s. Avg_time = 0.1687. n_errors = 1
rank50:11380 samples completed in 1918.9838s. Avg_time = 0.1686. n_errors = 1
rank50:11700 samples completed in 1973.6714s. Avg_time = 0.1687. n_errors = 1
rank50:12020 samples completed in 2027.4198s. Avg_time = 0.1687. n_errors = 1
rank50:12340 samples completed in 2080.5716s. Avg_time = 0.1686. n_errors = 1
rank50:12660 samples completed in 2132.9967s. Avg_time = 0.1685. n_errors = 1
rank50:12980 samples completed in 2186.2689s. Avg_time = 0.1684. n_errors = 1
rank50:13300 samples completed in 2239.8419s. Avg_time = 0.1684. n_errors = 1
rank50:13620 samples completed in 2292.8832s. Avg_time = 0.1683. n_errors = 1
rank50:13940 samples completed in 2345.7052s. Avg_time = 0.1683. n_errors = 1
rank50:14260 samples completed in 2400.6790s. Avg_time = 0.1684. n_errors = 1
rank50:14580 samples completed in 2456.8692s. Avg_time = 0.1685. n_errors = 1
rank50:14900 samples completed in 2510.3604s. Avg_time = 0.1685. n_errors = 1
rank50:15220 samples completed in 2566.7166s. Avg_time = 0.1686. n_errors = 1
rank50:15540 samples completed in 2619.7160s. Avg_time = 0.1686. n_errors = 1
rank50:15860 samples completed in 2674.9127s. Avg_time = 0.1687. n_errors = 1
rank50:16180 samples completed in 2728.2671s. Avg_time = 0.1686. n_errors = 1
rank50:16500 samples completed in 2783.3932s. Avg_time = 0.1687. n_errors = 1
rank50:16820 samples completed in 2839.1892s. Avg_time = 0.1688. n_errors = 1
rank50:17140 samples completed in 2901.6788s. Avg_time = 0.1693. n_errors = 1
rank50:17460 samples completed in 2957.2597s. Avg_time = 0.1694. n_errors = 1
rank50:17780 samples completed in 3011.4018s. Avg_time = 0.1694. n_errors = 1
rank50:18100 samples completed in 3068.5463s. Avg_time = 0.1695. n_errors = 1
rank50:18420 samples completed in 3124.8925s. Avg_time = 0.1696. n_errors = 1
rank50:18740 samples completed in 3181.0049s. Avg_time = 0.1697. n_errors = 1
rank50:19060 samples completed in 3234.6333s. Avg_time = 0.1697. n_errors = 1
rank50:19380 samples completed in 3291.1787s. Avg_time = 0.1698. n_errors = 1
rank50:19700 samples completed in 3349.5981s. Avg_time = 0.1700. n_errors = 1
rank50:20020 samples completed in 3407.6260s. Avg_time = 0.1702. n_errors = 1
rank50:20340 samples completed in 3465.1199s. Avg_time = 0.1704. n_errors = 1
rank50:20660 samples completed in 3518.3238s. Avg_time = 0.1703. n_errors = 1
rank50:20980 samples completed in 3570.3292s. Avg_time = 0.1702. n_errors = 1
rank50:21300 samples completed in 3627.2364s. Avg_time = 0.1703. n_errors = 1
rank50:21620 samples completed in 3684.0816s. Avg_time = 0.1704. n_errors = 1
rank50:21940 samples completed in 3736.2170s. Avg_time = 0.1703. n_errors = 1
rank50:22260 samples completed in 3790.5173s. Avg_time = 0.1703. n_errors = 1
rank50:22580 samples completed in 3842.9810s. Avg_time = 0.1702. n_errors = 1
rank50:22900 samples completed in 3898.8055s. Avg_time = 0.1703. n_errors = 1
rank50:23220 samples completed in 3953.4848s. Avg_time = 0.1703. n_errors = 1
rank50:23540 samples completed in 4007.6481s. Avg_time = 0.1702. n_errors = 1
rank50:23860 samples completed in 4062.2100s. Avg_time = 0.1703. n_errors = 2
determining kde bandwidth...
[]
rank34:100 samples completed in 25.1967s. Avg_time = 0.2520. n_errors = 0
rank34:420 samples completed in 79.1756s. Avg_time = 0.1885. n_errors = 0
rank34:740 samples completed in 133.1647s. Avg_time = 0.1800. n_errors = 0
rank34:1060 samples completed in 188.4082s. Avg_time = 0.1777. n_errors = 0
rank34:1380 samples completed in 243.1515s. Avg_time = 0.1762. n_errors = 0
rank34:1700 samples completed in 297.1299s. Avg_time = 0.1748. n_errors = 0
rank34:2020 samples completed in 353.9013s. Avg_time = 0.1752. n_errors = 0
rank34:2340 samples completed in 410.9429s. Avg_time = 0.1756. n_errors = 0
rank34:2660 samples completed in 464.8512s. Avg_time = 0.1748. n_errors = 0
rank34:2980 samples completed in 519.5226s. Avg_time = 0.1743. n_errors = 0
rank34:3300 samples completed in 573.1761s. Avg_time = 0.1737. n_errors = 0
rank34:3620 samples completed in 628.5969s. Avg_time = 0.1736. n_errors = 0
rank34:3940 samples completed in 683.7073s. Avg_time = 0.1735. n_errors = 0
rank34:4260 samples completed in 736.2150s. Avg_time = 0.1728. n_errors = 0
rank34:4580 samples completed in 789.4204s. Avg_time = 0.1724. n_errors = 1
rank34:4900 samples completed in 843.2868s. Avg_time = 0.1721. n_errors = 1
rank34:5220 samples completed in 896.6270s. Avg_time = 0.1718. n_errors = 1
rank34:5540 samples completed in 949.0026s. Avg_time = 0.1713. n_errors = 1
rank34:5860 samples completed in 1002.8008s. Avg_time = 0.1711. n_errors = 1
rank34:6180 samples completed in 1053.6382s. Avg_time = 0.1705. n_errors = 1
rank34:6500 samples completed in 1107.9434s. Avg_time = 0.1705. n_errors = 1
rank34:6820 samples completed in 1161.8120s. Avg_time = 0.1704. n_errors = 1
rank34:7140 samples completed in 1213.2552s. Avg_time = 0.1699. n_errors = 1
rank34:7460 samples completed in 1268.1423s. Avg_time = 0.1700. n_errors = 2
rank34:7780 samples completed in 1321.1607s. Avg_time = 0.1698. n_errors = 2
rank34:8100 samples completed in 1374.7432s. Avg_time = 0.1697. n_errors = 2
rank34:8420 samples completed in 1427.5517s. Avg_time = 0.1695. n_errors = 2
rank34:8740 samples completed in 1483.2784s. Avg_time = 0.1697. n_errors = 2
rank34:9060 samples completed in 1536.2986s. Avg_time = 0.1696. n_errors = 2
rank34:9380 samples completed in 1591.1430s. Avg_time = 0.1696. n_errors = 2
rank34:9700 samples completed in 1643.8080s. Avg_time = 0.1695. n_errors = 2
rank34:10020 samples completed in 1698.5707s. Avg_time = 0.1695. n_errors = 2
rank34:10340 samples completed in 1752.4861s. Avg_time = 0.1695. n_errors = 2
rank34:10660 samples completed in 1805.1024s. Avg_time = 0.1693. n_errors = 2
rank34:10980 samples completed in 1861.3852s. Avg_time = 0.1695. n_errors = 2
rank34:11300 samples completed in 1912.8828s. Avg_time = 0.1693. n_errors = 2
rank34:11620 samples completed in 1967.3590s. Avg_time = 0.1693. n_errors = 2
rank34:11940 samples completed in 2021.4465s. Avg_time = 0.1693. n_errors = 2
rank34:12260 samples completed in 2075.1424s. Avg_time = 0.1693. n_errors = 2
rank34:12580 samples completed in 2126.3359s. Avg_time = 0.1690. n_errors = 2
rank34:12900 samples completed in 2180.5787s. Avg_time = 0.1690. n_errors = 2
rank34:13220 samples completed in 2234.2414s. Avg_time = 0.1690. n_errors = 2
rank34:13540 samples completed in 2287.2573s. Avg_time = 0.1689. n_errors = 2
rank34:13860 samples completed in 2341.1322s. Avg_time = 0.1689. n_errors = 2
rank34:14180 samples completed in 2396.0453s. Avg_time = 0.1690. n_errors = 2
rank34:14500 samples completed in 2450.8301s. Avg_time = 0.1690. n_errors = 2
rank34:14820 samples completed in 2505.2359s. Avg_time = 0.1690. n_errors = 2
rank34:15140 samples completed in 2560.6000s. Avg_time = 0.1691. n_errors = 2
rank34:15460 samples completed in 2614.9615s. Avg_time = 0.1691. n_errors = 2
rank34:15780 samples completed in 2666.3612s. Avg_time = 0.1690. n_errors = 2
rank34:16100 samples completed in 2722.6773s. Avg_time = 0.1691. n_errors = 2
rank34:16420 samples completed in 2779.0308s. Avg_time = 0.1692. n_errors = 2
rank34:16740 samples completed in 2834.7724s. Avg_time = 0.1693. n_errors = 2
rank34:17060 samples completed in 2895.1004s. Avg_time = 0.1697. n_errors = 2
rank34:17380 samples completed in 2950.8018s. Avg_time = 0.1698. n_errors = 2
rank34:17700 samples completed in 3005.5620s. Avg_time = 0.1698. n_errors = 2
rank34:18020 samples completed in 3062.9183s. Avg_time = 0.1700. n_errors = 2
rank34:18340 samples completed in 3118.2314s. Avg_time = 0.1700. n_errors = 3
rank34:18660 samples completed in 3175.9444s. Avg_time = 0.1702. n_errors = 3
rank34:18980 samples completed in 3230.4080s. Avg_time = 0.1702. n_errors = 3
rank34:19300 samples completed in 3284.4722s. Avg_time = 0.1702. n_errors = 3
rank34:19620 samples completed in 3344.5831s. Avg_time = 0.1705. n_errors = 3
rank34:19940 samples completed in 3399.7700s. Avg_time = 0.1705. n_errors = 3
rank34:20260 samples completed in 3453.1566s. Avg_time = 0.1704. n_errors = 4
rank34:20580 samples completed in 3508.0586s. Avg_time = 0.1705. n_errors = 4
rank34:20900 samples completed in 3559.1498s. Avg_time = 0.1703. n_errors = 4
rank34:21220 samples completed in 3616.5331s. Avg_time = 0.1704. n_errors = 4
rank34:21540 samples completed in 3671.6451s. Avg_time = 0.1705. n_errors = 4
rank34:21860 samples completed in 3725.3273s. Avg_time = 0.1704. n_errors = 4
rank34:22180 samples completed in 3778.2995s. Avg_time = 0.1703. n_errors = 4
rank34:22500 samples completed in 3831.9429s. Avg_time = 0.1703. n_errors = 4
rank34:22820 samples completed in 3887.7370s. Avg_time = 0.1704. n_errors = 4
rank34:23140 samples completed in 3942.8532s. Avg_time = 0.1704. n_errors = 4
rank34:23460 samples completed in 3996.4336s. Avg_time = 0.1704. n_errors = 4
rank34:23780 samples completed in 4048.0475s. Avg_time = 0.1702. n_errors = 5
determining kde bandwidth...
[]
determining kde bandwidth...
[]
rank20:150 samples completed in 27.0234s. Avg_time = 0.1802. n_errors = 0
rank20:470 samples completed in 74.0387s. Avg_time = 0.1575. n_errors = 0
rank20:790 samples completed in 121.5808s. Avg_time = 0.1539. n_errors = 0
rank20:1110 samples completed in 171.3282s. Avg_time = 0.1543. n_errors = 0
rank20:1430 samples completed in 220.6099s. Avg_time = 0.1543. n_errors = 0
rank20:1750 samples completed in 267.9051s. Avg_time = 0.1531. n_errors = 0
rank20:2070 samples completed in 317.4533s. Avg_time = 0.1534. n_errors = 0
rank20:2390 samples completed in 366.7882s. Avg_time = 0.1535. n_errors = 0
rank20:2710 samples completed in 415.9798s. Avg_time = 0.1535. n_errors = 0
rank20:3030 samples completed in 464.8329s. Avg_time = 0.1534. n_errors = 0
rank20:3350 samples completed in 515.1602s. Avg_time = 0.1538. n_errors = 0
rank20:3670 samples completed in 562.8652s. Avg_time = 0.1534. n_errors = 0
rank20:3990 samples completed in 611.3563s. Avg_time = 0.1532. n_errors = 0
rank20:4310 samples completed in 652.6395s. Avg_time = 0.1514. n_errors = 0
rank20:4630 samples completed in 697.0704s. Avg_time = 0.1506. n_errors = 0
rank20:4950 samples completed in 741.2106s. Avg_time = 0.1497. n_errors = 0
rank20:5270 samples completed in 784.3442s. Avg_time = 0.1488. n_errors = 0
rank20:5590 samples completed in 827.0651s. Avg_time = 0.1480. n_errors = 0
rank20:5910 samples completed in 869.8169s. Avg_time = 0.1472. n_errors = 0
rank20:6230 samples completed in 911.7567s. Avg_time = 0.1463. n_errors = 0
rank20:6550 samples completed in 955.7587s. Avg_time = 0.1459. n_errors = 0
rank20:6870 samples completed in 998.5041s. Avg_time = 0.1453. n_errors = 0
rank20:7190 samples completed in 1044.3552s. Avg_time = 0.1453. n_errors = 0
rank20:7510 samples completed in 1092.8032s. Avg_time = 0.1455. n_errors = 0
rank20:7830 samples completed in 1139.6586s. Avg_time = 0.1456. n_errors = 0
rank20:8150 samples completed in 1187.2053s. Avg_time = 0.1457. n_errors = 0
rank20:8470 samples completed in 1234.3166s. Avg_time = 0.1457. n_errors = 0
rank20:8790 samples completed in 1279.7704s. Avg_time = 0.1456. n_errors = 0
rank20:9110 samples completed in 1327.6727s. Avg_time = 0.1457. n_errors = 0
rank20:9430 samples completed in 1375.5014s. Avg_time = 0.1459. n_errors = 0
rank20:9750 samples completed in 1421.9580s. Avg_time = 0.1458. n_errors = 0
rank20:10070 samples completed in 1468.6479s. Avg_time = 0.1458. n_errors = 0
rank20:10390 samples completed in 1514.0406s. Avg_time = 0.1457. n_errors = 1
rank20:10710 samples completed in 1560.6324s. Avg_time = 0.1457. n_errors = 1
rank20:11030 samples completed in 1603.6019s. Avg_time = 0.1454. n_errors = 1
rank20:11350 samples completed in 1650.9532s. Avg_time = 0.1455. n_errors = 1
rank20:11670 samples completed in 1697.5706s. Avg_time = 0.1455. n_errors = 1
rank20:11990 samples completed in 1744.5908s. Avg_time = 0.1455. n_errors = 1
rank20:12310 samples completed in 1792.5338s. Avg_time = 0.1456. n_errors = 1
rank20:12630 samples completed in 1837.8344s. Avg_time = 0.1455. n_errors = 1
rank20:12950 samples completed in 1885.4486s. Avg_time = 0.1456. n_errors = 1
rank20:13270 samples completed in 1933.8718s. Avg_time = 0.1457. n_errors = 1
rank20:13590 samples completed in 1983.1890s. Avg_time = 0.1459. n_errors = 1
rank20:13910 samples completed in 2030.1154s. Avg_time = 0.1459. n_errors = 1
rank20:14230 samples completed in 2076.8515s. Avg_time = 0.1459. n_errors = 1
rank20:14550 samples completed in 2123.5782s. Avg_time = 0.1460. n_errors = 1
rank20:14870 samples completed in 2170.2459s. Avg_time = 0.1459. n_errors = 1
rank20:15190 samples completed in 2216.6367s. Avg_time = 0.1459. n_errors = 1
rank20:15510 samples completed in 2264.8266s. Avg_time = 0.1460. n_errors = 1
rank20:15830 samples completed in 2312.5023s. Avg_time = 0.1461. n_errors = 1
rank20:16150 samples completed in 2365.4056s. Avg_time = 0.1465. n_errors = 1
rank20:16470 samples completed in 2411.9993s. Avg_time = 0.1464. n_errors = 1
rank20:16790 samples completed in 2459.4057s. Avg_time = 0.1465. n_errors = 1
rank20:17110 samples completed in 2508.0496s. Avg_time = 0.1466. n_errors = 1
rank20:17430 samples completed in 2556.6548s. Avg_time = 0.1467. n_errors = 1
rank20:17750 samples completed in 2605.4328s. Avg_time = 0.1468. n_errors = 1
rank20:18070 samples completed in 2653.6797s. Avg_time = 0.1469. n_errors = 1
rank20:18390 samples completed in 2701.5114s. Avg_time = 0.1469. n_errors = 1
rank20:18710 samples completed in 2750.6292s. Avg_time = 0.1470. n_errors = 1
rank20:19030 samples completed in 2797.7752s. Avg_time = 0.1470. n_errors = 1
rank20:19350 samples completed in 2848.1176s. Avg_time = 0.1472. n_errors = 1
rank20:19670 samples completed in 2896.2114s. Avg_time = 0.1472. n_errors = 1
rank20:19990 samples completed in 2943.3372s. Avg_time = 0.1472. n_errors = 1
rank20:20310 samples completed in 2989.4971s. Avg_time = 0.1472. n_errors = 1
rank20:20630 samples completed in 3032.5397s. Avg_time = 0.1470. n_errors = 1
rank20:20950 samples completed in 3076.7246s. Avg_time = 0.1469. n_errors = 1
rank20:21270 samples completed in 3119.4061s. Avg_time = 0.1467. n_errors = 1
rank20:21590 samples completed in 3164.7687s. Avg_time = 0.1466. n_errors = 1
rank20:21910 samples completed in 3208.9330s. Avg_time = 0.1465. n_errors = 1
rank20:22230 samples completed in 3250.2644s. Avg_time = 0.1462. n_errors = 1
rank20:22550 samples completed in 3294.0702s. Avg_time = 0.1461. n_errors = 1
rank20:22870 samples completed in 3339.1502s. Avg_time = 0.1460. n_errors = 1
rank20:23190 samples completed in 3386.7652s. Avg_time = 0.1460. n_errors = 1
rank20:23510 samples completed in 3432.0533s. Avg_time = 0.1460. n_errors = 1
rank20:23830 samples completed in 3477.1787s. Avg_time = 0.1459. n_errors = 1
determining kde bandwidth...
[]
determining kde bandwidth...
[]
determining kde bandwidth...
[]
rank48:50 samples completed in 7.4599s. Avg_time = 0.1492. n_errors = 0
rank48:370 samples completed in 50.0777s. Avg_time = 0.1353. n_errors = 0
rank48:690 samples completed in 89.9510s. Avg_time = 0.1304. n_errors = 1
rank48:1010 samples completed in 137.0981s. Avg_time = 0.1357. n_errors = 1
rank48:1330 samples completed in 179.3436s. Avg_time = 0.1348. n_errors = 1
rank48:1650 samples completed in 220.5722s. Avg_time = 0.1337. n_errors = 1
rank48:1970 samples completed in 263.3874s. Avg_time = 0.1337. n_errors = 1
rank48:2290 samples completed in 305.3857s. Avg_time = 0.1334. n_errors = 1
rank48:2610 samples completed in 349.0988s. Avg_time = 0.1338. n_errors = 1
rank48:2930 samples completed in 391.7384s. Avg_time = 0.1337. n_errors = 1
rank48:3250 samples completed in 433.0541s. Avg_time = 0.1332. n_errors = 1
rank48:3570 samples completed in 474.6034s. Avg_time = 0.1329. n_errors = 1
rank48:3890 samples completed in 518.3504s. Avg_time = 0.1333. n_errors = 2
rank48:4210 samples completed in 560.3604s. Avg_time = 0.1331. n_errors = 2
rank48:4530 samples completed in 602.8765s. Avg_time = 0.1331. n_errors = 3
rank48:4850 samples completed in 644.3923s. Avg_time = 0.1329. n_errors = 3
rank48:5170 samples completed in 686.8654s. Avg_time = 0.1329. n_errors = 4
rank48:5490 samples completed in 727.8102s. Avg_time = 0.1326. n_errors = 4
rank48:5810 samples completed in 768.0503s. Avg_time = 0.1322. n_errors = 4
rank48:6130 samples completed in 809.5533s. Avg_time = 0.1321. n_errors = 4
rank48:6450 samples completed in 852.5036s. Avg_time = 0.1322. n_errors = 4
rank48:6770 samples completed in 893.7635s. Avg_time = 0.1320. n_errors = 5
rank48:7090 samples completed in 935.2753s. Avg_time = 0.1319. n_errors = 5
rank48:7410 samples completed in 976.5449s. Avg_time = 0.1318. n_errors = 5
rank48:7730 samples completed in 1019.1167s. Avg_time = 0.1318. n_errors = 5
rank48:8050 samples completed in 1058.8410s. Avg_time = 0.1315. n_errors = 5
rank48:8370 samples completed in 1101.1797s. Avg_time = 0.1316. n_errors = 5
rank48:8690 samples completed in 1141.1713s. Avg_time = 0.1313. n_errors = 5
rank48:9010 samples completed in 1183.8028s. Avg_time = 0.1314. n_errors = 5
rank48:9330 samples completed in 1226.2823s. Avg_time = 0.1314. n_errors = 5
rank48:9650 samples completed in 1268.1654s. Avg_time = 0.1314. n_errors = 5
rank48:9970 samples completed in 1310.0714s. Avg_time = 0.1314. n_errors = 5
rank48:10290 samples completed in 1349.8217s. Avg_time = 0.1312. n_errors = 5
rank48:10610 samples completed in 1390.5313s. Avg_time = 0.1311. n_errors = 5
rank48:10930 samples completed in 1432.5815s. Avg_time = 0.1311. n_errors = 5
rank48:11250 samples completed in 1472.1348s. Avg_time = 0.1309. n_errors = 5
rank48:11570 samples completed in 1513.2549s. Avg_time = 0.1308. n_errors = 5
rank48:11890 samples completed in 1554.9028s. Avg_time = 0.1308. n_errors = 5
rank48:12210 samples completed in 1596.1797s. Avg_time = 0.1307. n_errors = 5
rank48:12530 samples completed in 1636.6697s. Avg_time = 0.1306. n_errors = 5
rank48:12850 samples completed in 1677.9007s. Avg_time = 0.1306. n_errors = 5
rank48:13170 samples completed in 1718.8685s. Avg_time = 0.1305. n_errors = 5
rank48:13490 samples completed in 1759.1075s. Avg_time = 0.1304. n_errors = 5
rank48:13810 samples completed in 1799.7664s. Avg_time = 0.1303. n_errors = 5
rank48:14130 samples completed in 1841.4954s. Avg_time = 0.1303. n_errors = 5
rank48:14450 samples completed in 1883.5206s. Avg_time = 0.1303. n_errors = 5
rank48:14770 samples completed in 1924.3926s. Avg_time = 0.1303. n_errors = 5
rank48:15090 samples completed in 1964.1140s. Avg_time = 0.1302. n_errors = 5
rank48:15410 samples completed in 2005.1411s. Avg_time = 0.1301. n_errors = 5
rank48:15730 samples completed in 2046.2635s. Avg_time = 0.1301. n_errors = 5
rank48:16050 samples completed in 2086.0029s. Avg_time = 0.1300. n_errors = 5
rank48:16370 samples completed in 2126.3413s. Avg_time = 0.1299. n_errors = 5
rank48:16690 samples completed in 2165.5272s. Avg_time = 0.1297. n_errors = 5
rank48:17010 samples completed in 2206.9193s. Avg_time = 0.1297. n_errors = 5
rank48:17330 samples completed in 2248.9235s. Avg_time = 0.1298. n_errors = 5
rank48:17650 samples completed in 2291.3437s. Avg_time = 0.1298. n_errors = 5
rank48:17970 samples completed in 2333.5045s. Avg_time = 0.1299. n_errors = 5
rank48:18290 samples completed in 2374.2957s. Avg_time = 0.1298. n_errors = 5
rank48:18610 samples completed in 2416.6383s. Avg_time = 0.1299. n_errors = 5
rank48:18930 samples completed in 2458.7622s. Avg_time = 0.1299. n_errors = 5
rank48:19250 samples completed in 2500.8915s. Avg_time = 0.1299. n_errors = 5
rank48:19570 samples completed in 2543.8085s. Avg_time = 0.1300. n_errors = 5
rank48:19890 samples completed in 2584.7928s. Avg_time = 0.1300. n_errors = 6
rank48:20210 samples completed in 2625.0135s. Avg_time = 0.1299. n_errors = 6
rank48:20530 samples completed in 2665.5012s. Avg_time = 0.1298. n_errors = 6
rank48:20850 samples completed in 2705.7355s. Avg_time = 0.1298. n_errors = 6
rank48:21170 samples completed in 2748.8721s. Avg_time = 0.1298. n_errors = 6
rank48:21490 samples completed in 2789.8146s. Avg_time = 0.1298. n_errors = 6
rank48:21810 samples completed in 2831.4034s. Avg_time = 0.1298. n_errors = 6
rank48:22130 samples completed in 2872.1526s. Avg_time = 0.1298. n_errors = 6
rank48:22450 samples completed in 2912.8866s. Avg_time = 0.1297. n_errors = 6
rank48:22770 samples completed in 2952.9421s. Avg_time = 0.1297. n_errors = 7
rank48:23090 samples completed in 2995.2246s. Avg_time = 0.1297. n_errors = 7
rank48:23410 samples completed in 3036.7365s. Avg_time = 0.1297. n_errors = 7
rank48:23730 samples completed in 3076.5808s. Avg_time = 0.1296. n_errors = 7
determining kde bandwidth...
[]
determining kde bandwidth...
[]
determining kde bandwidth...
[]
rank6:200 samples completed in 27.0789s. Avg_time = 0.1354. n_errors = 0
rank6:520 samples completed in 62.5729s. Avg_time = 0.1203. n_errors = 0
rank6:840 samples completed in 95.3612s. Avg_time = 0.1135. n_errors = 0
rank6:1160 samples completed in 128.8846s. Avg_time = 0.1111. n_errors = 0
rank6:1480 samples completed in 164.5882s. Avg_time = 0.1112. n_errors = 0
rank6:1800 samples completed in 199.4799s. Avg_time = 0.1108. n_errors = 0
rank6:2120 samples completed in 235.0812s. Avg_time = 0.1109. n_errors = 0
rank6:2440 samples completed in 268.3596s. Avg_time = 0.1100. n_errors = 0
rank6:2760 samples completed in 301.8480s. Avg_time = 0.1094. n_errors = 0
rank6:3080 samples completed in 336.2508s. Avg_time = 0.1092. n_errors = 0
rank6:3400 samples completed in 370.3992s. Avg_time = 0.1089. n_errors = 0
rank6:3720 samples completed in 404.7769s. Avg_time = 0.1088. n_errors = 0
rank6:4040 samples completed in 437.9369s. Avg_time = 0.1084. n_errors = 0
rank6:4360 samples completed in 470.8728s. Avg_time = 0.1080. n_errors = 0
rank6:4680 samples completed in 506.7359s. Avg_time = 0.1083. n_errors = 0
rank6:5000 samples completed in 541.8402s. Avg_time = 0.1084. n_errors = 0
rank6:5320 samples completed in 577.1120s. Avg_time = 0.1085. n_errors = 0
rank6:5640 samples completed in 609.1788s. Avg_time = 0.1080. n_errors = 0
rank6:5960 samples completed in 646.1509s. Avg_time = 0.1084. n_errors = 0
rank6:6280 samples completed in 678.7315s. Avg_time = 0.1081. n_errors = 0
rank6:6600 samples completed in 712.0207s. Avg_time = 0.1079. n_errors = 0
rank6:6920 samples completed in 744.9842s. Avg_time = 0.1077. n_errors = 0
rank6:7240 samples completed in 778.0445s. Avg_time = 0.1075. n_errors = 0
rank6:7560 samples completed in 812.3125s. Avg_time = 0.1074. n_errors = 0
rank6:7880 samples completed in 845.5509s. Avg_time = 0.1073. n_errors = 1
rank6:8200 samples completed in 879.3403s. Avg_time = 0.1072. n_errors = 1
